user_id,date,product_category,price,delivery_id,location,age,gender,past_buying_history
24357,7/11/23,LOTION,19.5,28705,Florida,20-29,F,CHIPS
26996,8/4/23,FACEWASH,8.49,32276,Florida,20-29,F,CHIPS
26609,7/31/23,LOTION,12.99,31746,Florida,20-29,F,CHIPS
33285,9/29/23,CREAM,21.14,40781,Florida,20-29,F,CHIPS
22776,6/27/23,FACEWASH,6.99,26594,Indiana,40-49,F,MILK
24161,7/9/23,LOTION,17.99,28427,Indiana,40-49,F,MILK
25289,7/19/23,LOTION,13.99,29950,Florida,20-29,F,CHIPS
21865,6/19/23,LOTION,21.99,25408,Florida,20-29,F,CHIPS
177,9/28/23,FACEWASH,8.49,40521,New Jersey,30-39,F,BODY WASH
20785,6/10/23,FACEWASH,8.49,24021,Indiana,40-49,F,MILK
11190,3/23/23,FACEWASH,8.49,12172,Florida,20-29,F,CHIPS
1919,8/20/23,FACEWASH,12.18,34661,Florida,20-29,F,CHIPS
20061,6/4/23,FACEWASH,12.18,23104,Florida,20-29,F,CHIPS
32149,9/19/23,LOTION,19.99,39209,New Jersey,30-39,F,BODY WASH
22697,6/26/23,LOTION,16.99,26491,Indiana,40-49,F,MILK
25136,7/18/23,FACEWASH,8.09,29737,Florida,20-29,F,CHIPS
24574,7/13/23,FACEWASH,7.99,28974,Florida,20-29,F,CHIPS
20688,6/9/23,LOTION,20.38,23905,Florida,20-29,F,CHIPS
22691,6/26/23,LOTION,17.69,26485,Florida,20-29,F,CHIPS
32001,9/17/23,CREAM,23.97,38994,New Jersey,30-39,F,SHAMPOO
26338,7/29/23,FACEWASH,8.09,31388,Florida,20-29,F,CHIPS
32210,9/19/23,CREAM,23.39,39287,New Jersey,30-39,F,CONDITIONER
16959,5/8/23,CREAM,24.99,19171,Florida,20-29,F,CHIPS
17130,5/25/23,LOTION,37.16,21652,Texas,40-49,F,CANDY
22878,6/28/23,FACEWASH,7.79,26737,Indiana,40-49,F,MILK
2989,4/20/23,LOTION,17.69,16419,Florida,20-29,F,CHIPS
27304,8/6/23,CREAM,23.39,32695,Florida,20-29,F,CHIPS
20156,6/4/23,CREAM,22.47,23224,Indiana,40-49,F,PACKAGED FOODS
22172,6/22/23,FACEWASH,24.24,25801,Florida,20-29,F,CHIPS
14405,4/17/23,CREAM,26.77,16049,Florida,20-29,F,CHIPS
4098,5/26/23,FACEWASH,14.98,21754,New Jersey,30-39,F,BODY WASH
30880,9/7/23,CREAM,24.87,37480,New Jersey,30-39,F,CONDITIONER
31158,9/10/23,FACEWASH,7.99,37848,New Jersey,30-39,F,BODY WASH
7611,3/7/23,CREAM,23.0,9885,New Jersey,30-39,F,BODY WASH
20778,6/10/23,FACEWASH,11.98,24008,Florida,20-29,F,CHIPS
24885,7/15/23,CREAM,23.48,29384,Florida,20-29,F,CHIPS
6316,6/27/23,FACEWASH,7.09,26584,Georgia,40-49,F,MILK
25293,7/19/23,CREAM,35.97,29955,Florida,20-29,F,CHIPS
29657,8/27/23,CREAM,21.14,35846,Florida,20-29,F,CHIPS
20957,6/11/23,LOTION,17.1,24236,Florida,20-29,F,CHIPS
9299,7/20/23,LOTION,16.99,30076,New Jersey,30-39,F,BODY WASH
29579,8/27/23,FACEWASH,7.99,35742,New Jersey,30-39,F,BODY WASH
22307,6/23/23,FACEWASH,6.89,25996,Indiana,40-49,M,MILK
24012,7/8/23,FACEWASH,8.49,28228,Indiana,40-49,F,MILK
12692,9/26/23,FACEWASH,23.25,40201,New Jersey,30-39,F,BODY WASH
28843,8/20/23,CREAM,35.08,34754,Florida,20-29,F,CHIPS
15172,6/13/23,FACEWASH,8.49,24472,Florida,20-29,F,CHIPS
32181,9/19/23,CREAM,39.98,39257,New Jersey,30-39,F,BODY WASH
24286,7/10/23,CREAM,26.68,28612,Florida,20-29,F,CHIPS
19190,7/28/23,CREAM,31.96,31305,Florida,20-29,F,CHIPS
30169,9/1/23,LOTION,16.99,36529,New Jersey,30-39,F,BODY WASH
21328,6/14/23,CREAM,39.76,24702,Florida,20-29,F,DISH SOAP
27017,8/4/23,FACEWASH,7.39,32300,Florida,20-29,F,CHIPS
2642,4/12/23,FACEWASH,6.75,15198,Florida,20-29,M,CHIPS
32336,9/21/23,FACEWASH,9.49,39465,New Jersey,30-39,F,BODY WASH
27101,8/5/23,FACEWASH,10.39,32410,Florida,20-29,F,CHIPS
23869,7/6/23,CREAM,25.58,28025,Florida,20-29,F,CHIPS
27747,8/10/23,CREAM,24.87,33274,Florida,20-29,F,CHIPS
22701,6/26/23,LOTION,16.09,26496,Indiana,40-49,F,PACKAGED FOODS
29355,8/25/23,FACEWASH,7.99,35434,New Jersey,30-39,F,BODY WASH
7926,2/26/23,FACEWASH,8.49,8432,New Jersey,30-39,F,BODY WASH
24669,7/13/23,CREAM,19.98,29097,Florida,20-29,M,CHIPS
1944,3/6/23,FACEWASH,8.49,9628,New Jersey,30-39,F,BODY WASH
19808,6/1/23,CREAM,24.48,22772,Indiana,40-49,F,MILK
22079,6/21/23,FACEWASH,7.18,25689,Georgia,40-49,F,MILK
8993,3/6/23,FACEWASH,7.76,9646,New Jersey,30-39,F,BODY WASH
30132,9/1/23,FACEWASH,7.37,36484,Florida,20-29,F,CHIPS
29067,8/22/23,LOTION,15.42,35050,Florida,20-29,F,CHIPS
30662,9/5/23,CREAM,24.87,37182,New Jersey,30-39,F,SHAMPOO
10723,3/19/23,LOTION,17.1,11638,Texas,40-49,F,PACKAGED FOODS
21885,6/19/23,CREAM,22.99,25467,Indiana,40-49,F,PACKAGED FOODS
22078,6/30/23,FACEWASH,7.49,27039,Florida,20-29,F,CHIPS
31731,9/15/23,LOTION,15.99,38646,Florida,20-29,F,CHIPS
10481,3/17/23,CREAM,33.16,11354,Florida,20-29,F,CHIPS
29760,8/28/23,CREAM,24.87,35982,New Jersey,30-39,F,BODY WASH
22942,6/28/23,CREAM,29.95,26812,Florida,20-29,F,CHIPS
31455,9/13/23,FACEWASH,11.18,38262,New Jersey,30-39,F,BODY WASH
23968,7/7/23,CREAM,25.72,28167,Florida,20-29,F,CHIPS
13606,4/11/23,LOTION,15.49,15073,Florida,20-29,F,CHIPS
29610,8/27/23,LOTION,16.03,35787,Florida,20-29,F,CHIPS
31162,9/10/23,LOTION,29.96,37855,New Jersey,30-39,F,BODY WASH
9780,6/13/23,FACEWASH,8.49,24473,Indiana,40-49,F,MILK
29521,8/26/23,CREAM,36.45,35656,New Jersey,30-39,F,BODY WASH
17477,6/16/23,FACEWASH,6.99,24939,Indiana,40-49,F,MILK
30723,9/6/23,LOTION,19.98,37263,New Jersey,30-39,F,BODY WASH
13492,4/10/23,LOTION,15.99,14938,Florida,20-29,F,CHIPS
13716,7/18/23,LOTION,18.98,29768,New Jersey,30-39,F,BODY WASH
24556,7/12/23,CREAM,19.54,28949,Indiana,40-49,M,PACKAGED FOODS
23209,7/1/23,FACEWASH,8.69,27170,Florida,20-29,F,CHIPS
25630,7/22/23,CREAM,25.98,30414,Florida,20-29,F,CHIPS
31656,9/14/23,CREAM,24.87,38532,New Jersey,30-39,F,TOOTHPASTE
8704,4/21/23,FACEWASH,14.98,16502,Florida,20-29,F,CHIPS
21763,6/18/23,LOTION,19.09,25270,Florida,20-29,F,CHIPS
28860,8/20/23,CREAM,23.58,34774,Florida,20-29,F,CHIPS
28649,8/18/23,CREAM,24.46,34465,Florida,20-29,F,CHIPS
30587,9/5/23,FACEWASH,7.99,37086,New Jersey,30-39,F,BODY WASH
23467,7/3/23,LOTION,18.18,27519,Florida,20-29,F,CHIPS
23301,7/1/23,CREAM,22.38,27285,Texas,40-49,F,MILK
24004,7/8/23,FACEWASH,8.99,28216,Florida,20-29,F,CHIPS
27085,8/4/23,CREAM,23.39,32389,Florida,20-29,F,CHIPS
29263,8/24/23,LOTION,17.99,35310,New Jersey,30-39,F,SHAMPOO
30519,9/4/23,LOTION,16.99,36983,New Jersey,30-39,F,BODY WASH
27670,8/10/23,FACEWASH,8.0,33181,Florida,20-29,F,CHIPS
32672,9/24/23,FACEWASH,8.99,39926,New Jersey,30-39,F,BODY WASH
610,7/16/23,FACEWASH,9.49,29413,New Jersey,30-39,F,BODY WASH
11172,7/21/23,CREAM,24.88,30266,Florida,20-29,F,CHIPS
22430,6/24/23,LOTION,20.29,26158,Florida,20-29,F,CHIPS
11059,8/16/23,FACEWASH,9.49,34062,Florida,20-29,F,CHIPS
28803,8/20/23,FACEWASH,7.75,34700,Florida,20-29,F,CHIPS
20664,8/8/23,FACEWASH,8.99,32871,Florida,20-29,F,CHIPS
22107,6/21/23,LOTION,17.98,25724,Indiana,40-49,F,MILK
7773,2/25/23,FACEWASH,12.18,8258,New Jersey,30-39,F,BODY WASH
25615,7/22/23,LOTION,14.99,30393,Florida,20-29,F,CHIPS
180,8/29/23,FACEWASH,8.49,36033,Florida,20-29,F,CHIPS
28994,8/21/23,CREAM,21.14,34948,Florida,20-29,F,CHIPS
7242,4/5/23,FACEWASH,16.98,14104,New Jersey,30-39,F,BODY WASH
27501,8/8/23,CREAM,42.28,32958,Florida,20-29,F,CHIPS
23375,7/2/23,LOTION,16.99,27387,Indiana,40-49,F,MILK
26901,8/3/23,LOTION,59.96,32151,Florida,20-29,F,CHIPS
25308,7/19/23,CREAM,23.88,29972,Florida,20-29,F,CHIPS
8073,2/27/23,FACEWASH,7.99,8594,Florida,20-29,F,CHIPS
28503,8/17/23,LOTION,17.69,34274,New Jersey,30-39,F,BODY WASH
32775,9/25/23,FACEWASH,9.49,40067,New Jersey,30-39,F,BODY WASH
272,9/3/23,CREAM,51.96,36853,New Jersey,30-39,F,BODY WASH
21424,6/15/23,LOTION,17.98,24824,Indiana,40-49,F,MILK
30496,9/4/23,LOTION,19.98,36956,New Jersey,30-39,F,BODY WASH
25118,7/17/23,CREAM,19.88,29699,New Jersey,30-39,M,CONDITIONER
33163,9/28/23,CREAM,35.08,40612,New Jersey,30-39,F,BODY WASH
28806,8/20/23,LOTION,25.38,34705,Florida,20-29,F,CHIPS
28503,9/15/23,CREAM,37.98,38654,New Jersey,30-39,F,BODY WASH
26470,7/30/23,LOTION,17.98,31573,Florida,20-29,F,CHIPS
17883,9/23/23,CREAM,35.96,39855,New Jersey,30-39,F,CONDITIONER
16408,9/21/23,LOTION,16.09,39520,Florida,20-29,F,CHIPS
14710,4/20/23,LOTION,17.7,16417,Indiana,40-49,F,MILK
31770,9/15/23,CREAM,23.39,38689,New Jersey,30-39,F,SHAMPOO
28048,8/13/23,LOTION,17.7,33676,Florida,20-29,F,CHIPS
22116,6/21/23,LOTION,17.1,25734,Indiana,40-49,F,MILK
25551,7/22/23,FACEWASH,17.18,30303,Florida,20-29,F,CHIPS
8581,6/28/23,FACEWASH,9.49,26710,New Jersey,30-39,F,BODY WASH
25341,9/18/23,FACEWASH,8.49,39021,New Jersey,30-39,F,BODY WASH
24417,7/11/23,CREAM,23.96,28773,Indiana,40-49,F,MILK
24427,7/11/23,CREAM,21.14,28789,Texas,40-49,F,PACKAGED FOODS
26914,8/3/23,LOTION,17.9,32164,Florida,20-29,F,CHIPS
19543,5/30/23,LOTION,13.58,22445,Indiana,40-49,F,MILK
21366,6/14/23,CREAM,21.14,24749,Indiana,40-49,F,MILK
21129,8/30/23,FACEWASH,8.49,36167,Florida,20-29,F,CHIPS
20850,6/10/23,CREAM,39.76,24102,California,20-29,F,DISH SOAP
21906,6/19/23,CREAM,32.36,25456,Florida,20-29,F,DISH SOAP
22092,6/21/23,LOTION,20.97,25708,Florida,20-29,F,CHIPS
15281,9/6/23,FACEWASH,7.49,37249,Florida,20-29,F,CHIPS
29877,8/29/23,CREAM,23.39,36142,New Jersey,30-39,F,CONDITIONER
29930,8/30/23,LOTION,17.98,36228,New Jersey,30-39,F,CONDITIONER
9627,3/11/23,FACEWASH,23.07,10351,Indiana,40-49,F,MILK
9908,3/19/23,FACEWASH,18.98,11552,New Jersey,30-39,F,BODY WASH
21854,6/19/23,FACEWASH,7.99,25388,Georgia,40-49,F,MILK
32236,9/20/23,FACEWASH,8.49,39325,New Jersey,30-39,F,BODY WASH
10657,4/12/23,FACEWASH,12.38,15161,New Jersey,30-39,F,BODY WASH
20292,6/5/23,CREAM,21.58,23386,Texas,40-49,F,PACKAGED FOODS
31018,9/9/23,FACEWASH,17.97,37653,New Jersey,30-39,F,BODY WASH
22253,6/22/23,CREAM,24.02,25924,Indiana,40-49,F,MILK
22966,6/28/23,CREAM,23.58,26837,Indiana,40-49,F,MILK
14627,4/19/23,CREAM,28.65,16318,Florida,20-29,F,CHIPS
25108,7/17/23,CREAM,21.38,29686,Florida,20-29,F,CHIPS
296,1/2/23,CREAM,22.98,300,Indiana,40-49,F,MILK
26759,8/1/23,CREAM,21.14,31945,Florida,20-29,F,CHIPS
1075,3/26/23,FACEWASH,8.49,12631,New Jersey,30-39,F,BODY WASH
25354,7/20/23,FACEWASH,7.75,30040,New Jersey,30-39,F,BODY WASH
13308,4/12/23,FACEWASH,33.96,15151,Indiana,40-49,F,MILK
4723,6/11/23,CREAM,22.29,24276,Florida,20-29,F,CHIPS
26048,7/26/23,LOTION,15.92,30994,New Jersey,30-39,F,BODY WASH
32411,9/21/23,CREAM,24.99,39569,New Jersey,30-39,F,BODY WASH
24433,7/11/23,CREAM,19.92,28797,Indiana,40-49,M,PACKAGED FOODS
19017,5/26/23,LOTION,25.38,21807,Florida,20-29,F,CHIPS
22085,6/21/23,FACEWASH,6.99,25698,Indiana,40-49,F,MILK
21789,6/18/23,CREAM,43.96,25302,California,20-29,F,LAUNDRY DETERGENT
24960,7/16/23,LOTION,17.9,29490,Florida,20-29,F,CHIPS
25846,9/13/23,CREAM,27.98,38363,New Jersey,30-39,F,BODY WASH
22831,6/27/23,CREAM,28.95,26664,Florida,20-29,F,CHIPS
30418,9/3/23,CREAM,39.76,36856,New Jersey,30-39,F,BODY WASH
26919,8/3/23,LOTION,17.7,32170,Florida,20-29,F,CHIPS
25271,7/19/23,LOTION,15.99,29928,Florida,20-29,F,CHIPS
21036,7/10/23,FACEWASH,7.34,28544,Florida,20-29,F,CHIPS
337,1/3/23,FACEWASH,8.49,341,Florida,20-29,F,CHIPS
26671,8/1/23,FACEWASH,7.99,31835,Florida,20-29,F,CHIPS
24799,7/15/23,FACEWASH,8.49,29268,Florida,20-29,F,CHIPS
21325,6/14/23,LOTION,14.49,24699,Indiana,40-49,F,PACKAGED FOODS
5626,7/13/23,FACEWASH,8.49,28969,Indiana,40-49,F,MILK
26455,9/24/23,LOTION,17.7,39972,New Jersey,30-39,F,BODY WASH
10272,4/21/23,FACEWASH,15.5,16501,New Jersey,30-39,F,BODY WASH
16770,7/11/23,FACEWASH,9.49,28660,New Jersey,30-39,F,BODY WASH
28454,8/17/23,FACEWASH,9.49,34211,Florida,20-29,F,CHIPS
24129,7/9/23,FACEWASH,8.09,28385,Indiana,40-49,F,MILK
22251,6/22/23,CREAM,24.02,25921,Indiana,40-49,F,MILK
25800,7/24/23,FACEWASH,7.69,30642,Florida,20-29,F,CHIPS
26242,7/28/23,LOTION,17.98,31267,Florida,20-29,F,CHIPS
7346,8/12/23,CREAM,24.87,33571,Florida,20-29,F,CHIPS
5827,9/7/23,CREAM,25.98,37467,New Jersey,30-39,F,CONDITIONER
23045,6/29/23,LOTION,15.98,26944,Florida,20-29,F,CHIPS
9589,9/27/23,CREAM,25.39,40468,New Jersey,30-39,F,BODY WASH
25679,7/23/23,FACEWASH,7.59,30486,Florida,20-29,F,CHIPS
32408,9/21/23,CREAM,25.39,39564,New Jersey,30-39,F,BODY WASH
23366,7/2/23,LOTION,17.26,27378,Indiana,40-49,F,MILK
27134,8/5/23,LOTION,18.89,32462,Florida,20-29,F,CHIPS
23479,7/3/23,LOTION,17.26,27533,Indiana,40-49,F,MILK
4366,1/31/23,FACEWASH,8.41,4526,Georgia,40-49,F,MILK
7866,4/21/23,CREAM,31.18,16618,New Jersey,30-39,F,BODY WASH
22229,6/22/23,LOTION,17.18,25890,Indiana,40-49,F,MILK
1664,9/18/23,FACEWASH,7.99,39033,Florida,20-29,F,CHIPS
11436,7/23/23,FACEWASH,16.98,30452,Florida,20-29,F,CHIPS
16514,8/17/23,FACEWASH,8.39,34225,Florida,20-29,F,CHIPS
23525,7/3/23,CREAM,22.5,27587,Indiana,40-49,F,PACKAGED FOODS
27622,8/9/23,CREAM,24.87,33119,Florida,20-29,F,CHIPS
30209,9/1/23,CREAM,24.99,36576,New Jersey,30-39,F,BODY WASH
28288,9/17/23,LOTION,15.29,38950,Florida,20-29,F,CHIPS
25670,7/23/23,FACEWASH,8.79,30465,Florida,20-29,F,CHIPS
25346,7/20/23,FACEWASH,7.99,30030,Florida,20-29,F,CHIPS
12276,9/16/23,CREAM,25.39,38809,New Jersey,30-39,F,CONDITIONER
26302,7/28/23,CREAM,21.14,31339,Florida,20-29,F,CHIPS
4176,1/29/23,CREAM,28.65,4326,Florida,20-29,F,CHIPS
27088,8/4/23,CREAM,23.39,32392,Florida,20-29,F,CHIPS
1642,9/12/23,FACEWASH,10.99,38108,New Jersey,30-39,F,BODY WASH
20451,6/7/23,FACEWASH,7.29,23596,Texas,40-49,F,MILK
4081,8/21/23,FACEWASH,8.49,34827,New Jersey,30-39,F,BODY WASH
29460,8/26/23,FACEWASH,8.49,35576,New Jersey,30-39,F,BODY WASH
3637,1/28/23,FACEWASH,10.79,4057,New Jersey,30-39,F,BODY WASH
23839,7/6/23,LOTION,15.99,27989,Georgia,40-49,F,CANDY
32553,9/23/23,FACEWASH,10.64,39760,New Jersey,30-39,F,BODY WASH
15562,4/27/23,LOTION,24.98,17454,Florida,20-29,F,CHIPS
23739,7/5/23,CREAM,88.02,27854,California,20-29,F,FEMALE HYGIENE
33384,9/30/23,CREAM,39.76,40903,New Jersey,30-39,F,BODY WASH
31129,9/9/23,CREAM,22.89,37800,Florida,20-29,F,CHIPS
26403,7/29/23,CREAM,22.99,31474,Florida,20-29,F,CHIPS
21477,7/24/23,CREAM,24.58,30720,Florida,20-29,F,CHIPS
23714,7/5/23,LOTION,17.7,27826,Indiana,40-49,F,MILK
26878,8/3/23,FACEWASH,8.99,32118,Florida,20-29,F,CHIPS
23069,6/29/23,CREAM,24.38,26976,Florida,20-29,F,CHIPS
19759,6/1/23,LOTION,19.49,22714,Florida,20-29,F,CHIPS
9617,3/10/23,CREAM,22.39,10341,Florida,20-29,F,CHIPS
31050,9/9/23,LOTION,22.58,37704,New Jersey,30-39,F,BODY WASH
23549,7/4/23,FACEWASH,7.75,27621,Georgia,40-49,F,MILK
19560,6/27/23,CREAM,27.56,26667,Florida,20-29,F,CHIPS
26600,7/31/23,LOTION,15.18,31736,Florida,20-29,F,CHIPS
20228,6/5/23,LOTION,18.18,23313,Florida,20-29,F,CHIPS
29072,8/22/23,CREAM,29.98,35057,Florida,20-29,F,CHIPS
32705,9/24/23,LOTION,17.26,39975,New Jersey,30-39,F,BODY WASH
29032,8/22/23,LOTION,19.02,35011,New Jersey,30-39,F,BODY WASH
22960,6/28/23,CREAM,24.02,26830,Indiana,40-49,F,MILK
21030,6/12/23,FACEWASH,8.69,24321,Florida,20-29,F,CHIPS
5079,5/21/23,FACEWASH,8.49,21033,Florida,20-29,F,CHIPS
1225,4/6/23,FACEWASH,10.39,14262,Florida,20-29,F,CHIPS
6303,5/9/23,FACEWASH,7.39,19246,Florida,20-29,F,CHIPS
18203,7/17/23,LOTION,26.97,29606,Florida,20-29,F,CHIPS
23065,6/29/23,CREAM,25.38,26971,Florida,20-29,F,CHIPS
19785,6/1/23,LOTION,15.99,22743,Indiana,40-49,F,PACKAGED FOODS
31941,9/17/23,LOTION,17.98,38918,New Jersey,30-39,F,BODY WASH
15794,9/4/23,FACEWASH,15.98,36903,New Jersey,30-39,F,BODY WASH
22417,6/24/23,FACEWASH,6.99,26144,Indiana,40-49,F,MILK
32573,9/23/23,LOTION,25.29,39803,New Jersey,30-39,F,BODY WASH
20565,6/8/23,FACEWASH,6.99,23746,Georgia,40-49,F,MILK
25552,7/22/23,FACEWASH,15.98,30304,Florida,20-29,F,CHIPS
28789,8/20/23,FACEWASH,8.99,34672,Florida,20-29,F,CHIPS
23122,6/30/23,LOTION,25.16,27056,Florida,20-29,F,CHIPS
15771,4/29/23,FACEWASH,13.78,17706,Florida,20-29,F,CHIPS
30970,9/8/23,LOTION,13.98,37597,Florida,20-29,F,CHIPS
33049,9/27/23,CREAM,29.07,40460,New Jersey,30-39,F,BODY WASH
22297,6/23/23,FACEWASH,7.76,25983,Indiana,40-49,F,MILK
28262,8/15/23,LOTION,19.09,33966,Florida,20-29,F,CHIPS
24192,7/9/23,CREAM,23.38,28473,Indiana,40-49,F,MILK
5186,9/5/23,FACEWASH,9.49,37055,New Jersey,30-39,F,BODY WASH
31822,9/16/23,LOTION,18.99,38766,New Jersey,30-39,F,BODY WASH
29257,8/24/23,LOTION,26.98,35303,New Jersey,30-39,F,BODY WASH
13108,8/4/23,LOTION,17.1,32337,Georgia,40-49,F,PACKAGED FOODS
338,7/18/23,FACEWASH,7.99,29743,New Jersey,30-39,F,BODY WASH
20044,6/3/23,CREAM,22.38,23084,Indiana,40-49,F,PACKAGED FOODS
24895,7/15/23,CREAM,21.56,29397,Florida,20-29,F,CHIPS
24741,7/14/23,LOTION,13.99,29192,Florida,20-29,F,CHIPS
29005,8/22/23,FACEWASH,8.49,34969,Florida,20-29,F,CHIPS
13473,7/20/23,LOTION,18.18,30064,Florida,20-29,F,CHIPS
4744,2/2/23,CREAM,28.65,4931,New Jersey,30-39,F,SHAMPOO
21847,6/19/23,FACEWASH,8.49,25378,Indiana,40-49,F,MILK
24326,7/11/23,FACEWASH,10.99,28657,Florida,20-29,F,CHIPS
11751,8/31/23,LOTION,21.06,36356,Florida,20-29,F,CHIPS
4527,8/17/23,FACEWASH,7.99,34228,Florida,20-29,F,CHIPS
30137,9/1/23,FACEWASH,6.99,36490,Florida,20-29,M,CHIPS
25327,7/19/23,CREAM,19.94,29996,Florida,20-29,M,CHIPS
20830,6/10/23,LOTION,17.69,24079,Indiana,40-49,F,MILK
31986,9/17/23,CREAM,24.99,38976,New Jersey,30-39,F,BODY WASH
11307,9/20/23,FACEWASH,8.49,39320,New Jersey,30-39,F,BODY WASH
20963,7/27/23,LOTION,15.99,31149,Florida,20-29,F,CHIPS
23882,7/6/23,CREAM,21.98,28048,Indiana,40-49,F,MILK
20440,6/7/23,FACEWASH,8.29,23580,Indiana,40-49,F,MILK
21020,6/12/23,FACEWASH,9.99,24309,New Jersey,30-39,F,BODY WASH
1038,1/8/23,FACEWASH,15.94,1057,Indiana,40-49,F,PACKAGED FOODS
30600,9/5/23,LOTION,27.92,37105,New Jersey,30-39,F,BODY WASH
22961,6/28/23,CREAM,24.02,26831,Indiana,40-49,F,MILK
26799,8/2/23,LOTION,18.19,32010,Florida,20-29,F,CHIPS
4809,4/14/23,LOTION,17.38,15518,New Jersey,30-39,F,BODY WASH
32918,9/26/23,LOTION,16.99,40276,New Jersey,30-39,F,BODY WASH
30501,9/4/23,LOTION,19.09,36963,New Jersey,30-39,F,BODY WASH
886,8/18/23,CREAM,21.98,34480,Florida,20-29,F,CHIPS
513,1/4/23,LOTION,20.78,520,Florida,20-29,F,CHIPS
4523,2/1/23,FACEWASH,7.99,4691,New Jersey,30-39,F,BODY WASH
31229,9/10/23,CREAM,23.39,37944,New Jersey,30-39,F,TEETH WHITENING
31762,9/15/23,CREAM,24.87,38681,New Jersey,30-39,F,TOOTHPASTE
2497,8/17/23,FACEWASH,12.18,34207,Florida,20-29,F,CHIPS
31136,9/10/23,FACEWASH,9.19,37816,New Jersey,30-39,F,BODY WASH
28144,8/14/23,LOTION,17.69,33823,Florida,20-29,F,CHIPS
19621,5/31/23,FACEWASH,7.62,22543,Florida,20-29,F,CHIPS
32928,9/26/23,LOTION,14.99,40291,Florida,20-29,F,CHIPS
18051,9/13/23,FACEWASH,8.49,38280,Florida,20-29,F,CHIPS
29578,8/27/23,FACEWASH,8.09,35739,New Jersey,30-39,F,BODY WASH
29735,8/28/23,CREAM,79.52,35951,New Jersey,30-39,F,BODY WASH
25564,7/22/23,FACEWASH,8.87,30319,Florida,20-29,F,CHIPS
26741,8/1/23,CREAM,23.97,31922,Florida,20-29,F,CHIPS
21735,6/18/23,FACEWASH,7.75,25238,Texas,40-49,F,MILK
23892,7/7/23,FACEWASH,14.78,28053,Florida,20-29,F,CHIPS
29753,8/28/23,CREAM,24.99,35975,New Jersey,30-39,F,BODY WASH
14264,8/20/23,CREAM,25.37,34763,Florida,20-29,F,CHIPS
30899,9/8/23,FACEWASH,12.38,37505,New Jersey,30-39,F,BODY WASH
25196,7/18/23,CREAM,25.72,29816,Florida,20-29,F,CHIPS
2531,7/27/23,FACEWASH,13.98,31051,Florida,20-29,F,CHIPS
30744,9/6/23,LOTION,15.69,37294,Florida,20-29,F,CHIPS
32062,9/18/23,LOTION,15.99,39085,Florida,20-29,F,CHIPS
8309,7/1/23,FACEWASH,7.59,27196,Florida,20-29,F,CHIPS
1934,8/9/23,FACEWASH,8.99,33024,New Jersey,30-39,F,BODY WASH
20112,6/4/23,LOTION,18.58,23172,Florida,20-29,F,CHIPS
29275,8/24/23,LOTION,16.99,35325,New Jersey,30-39,F,BODY WASH
27725,8/10/23,LOTION,13.58,33245,Florida,20-29,F,CHIPS
26012,7/26/23,FACEWASH,7.09,30948,Florida,20-29,F,CHIPS
20426,6/7/23,FACEWASH,13.78,23557,Florida,20-29,F,CHIPS
24884,7/15/23,CREAM,23.97,29383,Florida,20-29,F,CHIPS
25848,7/24/23,CREAM,27.9,30708,Florida,20-29,F,CHIPS
228,5/4/23,FACEWASH,16.98,18455,Georgia,40-49,F,PACKAGED FOODS
30728,9/6/23,LOTION,18.18,37274,New Jersey,30-39,F,BODY WASH
5881,5/19/23,FACEWASH,9.49,20716,Florida,20-29,F,CHIPS
29388,8/25/23,LOTION,17.69,35478,New Jersey,30-39,F,BODY WASH
21941,6/19/23,CREAM,21.14,25497,Texas,40-49,F,FROZEN MEAL
23423,7/3/23,FACEWASH,9.99,27455,Florida,20-29,F,CHIPS
2525,8/20/23,FACEWASH,7.99,34694,Florida,20-29,F,CHIPS
8557,3/2/23,CREAM,23.0,9138,New Jersey,30-39,F,BODY WASH
22449,6/24/23,LOTION,17.9,26182,Indiana,40-49,F,PACKAGED FOODS
31565,9/13/23,CREAM,23.39,38399,New Jersey,30-39,F,TEETH WHITENING
3812,5/1/23,FACEWASH,7.75,18046,Florida,20-29,F,CHIPS
22014,6/20/23,LOTION,15.96,25593,Indiana,40-49,F,PACKAGED FOODS
26591,7/31/23,LOTION,17.1,31726,Florida,20-29,F,CHIPS
30624,9/5/23,LOTION,16.18,37134,Florida,20-29,F,CHIPS
29047,8/22/23,LOTION,16.78,35028,New Jersey,30-39,F,BODY WASH
16002,8/6/23,CREAM,24.87,32681,Florida,20-29,F,CHIPS
15260,5/25/23,CREAM,22.99,21725,Georgia,40-49,F,PACKAGED FOODS
29808,8/29/23,LOTION,21.99,36056,New Jersey,30-39,F,BODY WASH
20237,6/5/23,LOTION,17.7,23322,Indiana,40-49,F,MILK
28279,8/15/23,LOTION,16.09,33983,Florida,20-29,F,CHIPS
30923,9/8/23,FACEWASH,7.75,37541,Florida,20-29,F,CHIPS
25427,7/20/23,CREAM,21.38,30138,Florida,20-29,F,CHIPS
1650,1/12/23,FACEWASH,7.99,1680,New Jersey,30-39,F,BODY WASH
25359,7/20/23,LOTION,19.98,30052,Florida,20-29,F,CHIPS
24474,7/12/23,LOTION,23.92,28853,Florida,20-29,F,CHIPS
4081,7/19/23,FACEWASH,8.49,29870,New Jersey,30-39,F,BODY WASH
2075,6/4/23,FACEWASH,10.24,23109,New Jersey,30-39,F,BODY WASH
